State,Place,City,ImageName
gujarat,Statue of Unity,Vadodara,gujarat_vadodara_statue_of_unity.jpg
gujarat,Kaba Gandhi No Delo,Rajkot,gujarat_rajkot_kaba_gandhi_no_delo.jpg
gujarat,Khambhalida Caves,Rajkot,gujarat_rajkot_khambhalida_caves.jpg
gujarat,Lakhota Palace Museum,Rajkot,gujarat_rajkot_lakhota_palace_museum.jpg
gujarat,Ramakrishna Ashram,Rajkot,gujarat_rajkot_ramakrishna_ashram.jpg
gujarat,Regional Science Centre Rajkot,Rajkot,gujarat_rajkot_regional_science_centre_rajkot.jpg
gujarat,Hingolgarh Nature Education Sanctuary,Rajkot,gujarat_rajkot_hingolgarh_nature_education_sanctuary.jpg
gujarat,Rampara Wildlife Sanctuary,Rajkot,gujarat_rajkot_rampara_wildlife_sanctuary.jpg
gujarat,Statue of Lord Hanuman,Rajkot,gujarat_rajkot_statue_of_lord_hanuman.jpg
gujarat,Gir National Park,Rajkot,gujarat_rajkot_gir_national_park.jpg
gujarat,Maharaja Fateh Singh Museum,Vadodara,gujarat_vadodara_maharaja_fateh_singh_museum.jpg
gujarat,Mahakali Temple,Vadodara,gujarat_vadodara_mahakali_temple.jpg
gujarat,Laxmi Vilas Palace,Vadodara,gujarat_vadodara_laxmi_vilas_palace.jpg
gujarat,Chandod,Vadodara,gujarat_vadodara_chandod.jpg
gujarat,Sikandar Shahs Tomb,Vadodara,gujarat_vadodara_sikandar_shahs_tomb.jpg
gujarat,Vadnagar Museum,Vadnagar,gujarat_vadnagar_vadnagar_museum.jpg
himachal-pradesh,Mountaineering Institute,Manali,himachal-pradesh_manali_mountaineering_institute.jpg
west-bengal,Park Street,Kolkata,west-bengal_kolkata_park_street.jpg
west-bengal,Howrah Bridge,Kolkata,west-bengal_kolkata_howrah_bridge.jpg
karnataka,Maravanthe Beach,Gokarna,karnataka_gokarna_maravanthe_beach.jpg
kerala,Cherai Beach,Kochi,kerala_kochi_cherai_beach.jpg
punjab,Sodal Mandir,Jalandhar,punjab_jalandhar_sodal_mandir.jpg
punjab,Baba Sodal,Jalandhar,punjab_jalandhar_baba_sodal.jpg
karnataka,Jamkhandi,Vijayapura,karnataka_vijayapura_jamkhandi.jpg
karnataka,Gol Gumbaz,Vijayapura,karnataka_vijayapura_gol_gumbaz.jpg
karnataka,Archaeological Museum,Vijayapura,karnataka_vijayapura_archaeological_museum.jpg
karnataka,Shivagiri Temple,Vijayapura,karnataka_vijayapura_shivagiri_temple.jpg
telangana,Salar Jung Museum,Hyderabad,telangana_hyderabad_salar_jung_museum.jpg
punjab,Gurdwara Sri Guru Ka Baag,Kapurthala,punjab_kapurthala_gurdwara_sri_guru_ka_baag.jpg
punjab,Gurudwara Ber Sahib,Kapurthala,punjab_kapurthala_gurudwara_ber_sahib.jpg
maharashtra,Ghatotkach Caves,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_ghatotkach_caves.jpg
maharashtra,Bhadra Maruti,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_bhadra_maruti.jpg
maharashtra,Soneri Mahal,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_soneri_mahal.jpg
maharashtra,Salim Ali Lake and Bird Sanctuary,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_salim_ali_lake_and_bird_sanctuary.jpg
maharashtra,Panchakki,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_panchakki.jpg
maharashtra,Paithan,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_paithan.jpg
maharashtra,Jayakwadi Bird Sanctuary,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_jayakwadi_bird_sanctuary.jpg
maharashtra,Grishneshwar Temple,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_grishneshwar_temple.jpg
maharashtra,Gautala Autramghat Sanctuary,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_gautala_autramghat_sanctuary.jpg
maharashtra,Deogiri Fort,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_deogiri_fort.jpg
maharashtra,Chhatrapati Sambhaji Nagar Caves,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_chhatrapati_sambhaji_nagar_caves.jpg
maharashtra,Chhatrapati Shivaji Maharaj Museum,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_chhatrapati_shivaji_maharaj_museum.jpg
maharashtra,Pitalkhora Caves,Chhatrapati Sambhaji Nagar,maharashtra_chhatrapati_sambhaji_nagar_pitalkhora_caves.jpg
punjab,The Gurudwara Bebe Nanaki Ji,Kapurthala,punjab_kapurthala_the_gurudwara_bebe_nanaki_ji.jpg
punjab,Kanjli Wetland,Kapurthala,punjab_kapurthala_kanjli_wetland.jpg
punjab,Gurudwara Sri Sant Ghat Sahib,Kapurthala,punjab_kapurthala_gurudwara_sri_sant_ghat_sahib.jpg
punjab,Panch Mandir,Kapurthala,punjab_kapurthala_panch_mandir.jpg
tamil-nadu,Thiruvaiyaru,Thanjavur,tamil-nadu_thanjavur_thiruvaiyaru.jpg
punjab,Moorish Mosque,Kapurthala,punjab_kapurthala_moorish_mosque.jpg
tamil-nadu,Tranquebar,Thanjavur,tamil-nadu_thanjavur_tranquebar.jpg
punjab,Gurdwara Sri Sehra Sahib,Kapurthala,punjab_kapurthala_gurdwara_sri_sehra_sahib.jpg
tamil-nadu,Thanjavur Palace,Thanjavur,tamil-nadu_thanjavur_thanjavur_palace.jpg
tamil-nadu,Vaitheeswaran Koil,Thanjavur,tamil-nadu_thanjavur_vaitheeswaran_koil.jpg
tamil-nadu,Saraswathi Mahal Library,Thanjavur,tamil-nadu_thanjavur_saraswathi_mahal_library.jpg
tamil-nadu,Brihadeeswarar Temple,Thanjavur,tamil-nadu_thanjavur_brihadeeswarar_temple.jpg
punjab,Gurdwara Antaryatma Sahib,Kapurthala,punjab_kapurthala_gurdwara_antaryatma_sahib.jpg
jammu-and-kashmir,Shalimar Bagh,Srinagar,jammu-and-kashmir_srinagar_shalimar_bagh.jpg
dadra-and-nagar-haveli-and-daman-and-diu,Nakshatra Garden,Silvassa,dadra-and-nagar-haveli-and-daman-and-diu_silvassa_nakshatra_garden.jpg
dadra-and-nagar-haveli-and-daman-and-diu,Hirwa Van Garden,Silvassa,dadra-and-nagar-haveli-and-daman-and-diu_silvassa_hirwa_van_garden.jpg
punjab,Gurdwara Sri Hatt Sahib,Kapurthala,punjab_kapurthala_gurdwara_sri_hatt_sahib.jpg
gujarat,Lyari Riverbed,Kutch,gujarat_kutch_lyari_riverbed.jpg
himachal-pradesh,Vashisht Temple,Manali,himachal-pradesh_manali_vashisht_temple.jpg
maharashtra,Hanuman Temple,Mahabaleshwar,maharashtra_mahabaleshwar_hanuman_temple.jpg
rajasthan,Sajjangarh Biological Park,Udaipur,rajasthan_udaipur_sajjangarh_biological_park.jpg
andhra-pradesh,Kailasakona Waterfall,Tirupati,andhra-pradesh_tirupati_kailasakona_waterfall.jpg
jammu-and-kashmir,Sudh Mahadev Temple,Patnitop,jammu-and-kashmir_patnitop_sudh_mahadev_temple.jpg
punjab,Gurudwara Dukhnivaran Sahib,Patiala,punjab_patiala_gurudwara_dukhnivaran_sahib.jpg
rajasthan,Toorji ka Jhalra,Jodhpur,rajasthan_jodhpur_toorji_ka_jhalra.jpg
karnataka,Jamiya Masjid,Vijayapura,karnataka_vijayapura_jamiya_masjid.jpg
telangana,Sri Ujjaini Mahankali Temple,Hyderabad,telangana_hyderabad_sri_ujjaini_mahankali_temple.jpg
karnataka,Kumatagi,Vijayapura,karnataka_vijayapura_kumatagi.jpg
telangana,St. Mary's Church,Hyderabad,telangana_hyderabad_st._marys_church.jpg
telangana,Falaknuma Palace,Hyderabad,telangana_hyderabad_falaknuma_palace.jpg
west-bengal,Jalpaiguri,Darjeeling,west-bengal_darjeeling_jalpaiguri.jpg
karnataka,Vijayapura Fort,Vijayapura,karnataka_vijayapura_vijayapura_fort.jpg
tamil-nadu,Mettur Dam,Chennai,tamil-nadu_chennai_mettur_dam.jpg
karnataka,Ghati Subramanya Temple,Bengaluru,karnataka_bengaluru_ghati_subramanya_temple.jpg
karnataka,Gagan Mahal,Vijayapura,karnataka_vijayapura_gagan_mahal.jpg
karnataka,Malik-E-Maidan,Vijayapura,karnataka_vijayapura_malik-e-maidan.jpg
karnataka,"Group of Temples, Pattadakal",Vijayapura,karnataka_vijayapura_group_of_temples_pattadakal.jpg
karnataka,Ibrahim Rauza,Vijayapura,karnataka_vijayapura_ibrahim_rauza.jpg
karnataka,Kudala Sangama,Vijayapura,karnataka_vijayapura_kudala_sangama.jpg
karnataka,Basavana Bagewadi,Vijayapura,karnataka_vijayapura_basavana_bagewadi.jpg
karnataka,Asar Mahal,Vijayapura,karnataka_vijayapura_asar_mahal.jpg
karnataka,Bara Kaman,Vijayapura,karnataka_vijayapura_bara_kaman.jpg
karnataka,Ulsoor Lake,Bengaluru,karnataka_bengaluru_ulsoor_lake.jpg
odisha,Chilika Lake,Bhubaneswar,odisha_bhubaneswar_chilika_lake.jpg
uttar-pradesh,Kusum Sarovar,Mathura,uttar-pradesh_mathura_kusum_sarovar.jpg
kerala,St. Mary's Church,Kumarakom,kerala-stmarys-church-kumarakonam.jpg
tripura,Kamalasagar,Agartala,tripura_agartala_kamalasagar.jpg
odisha,Jeypore Kings Palace,Koraput,odisha_koraput_jeypore_kings_palace.jpg
uttarakhand,Jwala Devi Temple,Mussoorie,uttarakhand_mussoorie_jwala_devi_temple.jpg
odisha,Pradhanpat,Bhubaneswar,odisha_bhubaneswar_pradhanpat.jpg
uttarakhand,Gun Hill Point,Mussoorie,uttarakhand_mussoorie_gun_hill_point.jpg
odisha,Mangalajodi,Bhubaneswar,odisha_bhubaneswar_mangalajodi.jpg
uttarakhand,Mussoorie Lake,Mussoorie,uttarakhand_mussoorie_mussoorie_lake.jpg
west-bengal,Shankarpur Beach,Kolkata,west-bengal_kolkata_shankarpur_beach.jpg
west-bengal,Belur Math,Kolkata,west-bengal_kolkata_belur_math.jpg
west-bengal,Jorasanko Thankur Bari,Kolkata,west-bengal_kolkata_jorasanko_thankur_bari.jpg
west-bengal,College Street,Kolkata,west-bengal_kolkata_college_street.jpg
west-bengal,Nicco Park,Kolkata,west-bengal_kolkata_nicco_park.jpg
west-bengal,Outram Ghat,Kolkata,west-bengal_kolkata_outram_ghat.jpg
west-bengal,Mahajati Sadan,Kolkata,west-bengal_kolkata_mahajati_sadan.jpg
west-bengal,Kalighat Temple,Kolkata,west-bengal_kolkata_kalighat_temple.jpg
west-bengal,Kolkata Town Hall,Kolkata,west-bengal_kolkata_kolkata_town_hall.jpg
west-bengal,ISKCON Kolkata,Kolkata,west-bengal_kolkata_iskcon_kolkata.jpg
west-bengal,St. Paul’s Cathedral,Kolkata,west-bengal_kolkata_st._pauls_cathedral.jpg
west-bengal,Victoria Memorial,Kolkata,west-bengal_kolkata_victoria_memorial.jpg
west-bengal,Vidyasagar Setu,Kolkata,west-bengal_kolkata_vidyasagar_setu.jpg
west-bengal,Writers Building,Kolkata,west-bengal_kolkata_writers_building.jpg
west-bengal,Asutosh Museum of Indian Art,Kolkata,west-bengal_kolkata_asutosh_museum_of_indian_art.jpg
west-bengal,Armenian Church,Kolkata,west-bengal_kolkata_armenian_church.jpg
west-bengal,St. Andrew’s Church,Kolkata,west-bengal_kolkata_st._andrews_church.jpg
west-bengal,Netaji Bhawan,Kolkata,west-bengal_kolkata_netaji_bhawan.jpg
west-bengal,Parasnath Jain Temple,Kolkata,west-bengal_kolkata_parasnath_jain_temple.jpg
west-bengal,Prinsep Ghat,Kolkata,west-bengal_kolkata_prinsep_ghat.jpg
west-bengal,Rabindra Sadan,Kolkata,west-bengal_kolkata_rabindra_sadan.jpg
west-bengal,Race Course,Kolkata,west-bengal_kolkata_race_course.jpg
west-bengal,Shaheed Minar,Kolkata,west-bengal_kolkata_shaheed_minar.jpg
tripura,Khumulwng Eco Park,Agartala,tripura_agartala_khumulwng_eco_park.jpg
west-bengal,National Library,Kolkata,west-bengal_kolkata_national_library.jpg
west-bengal,Mother House,Kolkata,west-bengal_kolkata_mother_house.jpg
west-bengal,Indian Museum,Kolkata,west-bengal_kolkata_indian_museum.jpg
kerala,Vallarpadam,Kochi,kerala_kochi_vallarpadam.jpg
kerala,Lighthouse Beach,Thiruvananthapuram,kerala_thiruvananthapuram_lighthouse_beach.jpg
west-bengal,Indian Coffee House,Kolkata,west-bengal_kolkata_indian_coffee_house.jpg
west-bengal,General Post Office,Kolkata,west-bengal_kolkata_general_post_office.jpg
west-bengal,Eden Gardens,Kolkata,west-bengal_kolkata_eden_gardens.jpg
sikkim,Borong,Pelling,sikkim_pelling_borong.jpg
sikkim,Dubdi Monastery,Pelling,sikkim_pelling_dubdi_monastery.jpg
sikkim,Khangchendzonga National Park,Pelling,sikkim_pelling_khangchendzonga_national_park.jpg
sikkim,Khecheopalri Lake,Pelling,sikkim_pelling_khecheopalri_lake.jpg
sikkim,Tashiding Monastery,Pelling,sikkim_pelling_tashiding_monastery.jpg
sikkim,Rabdentse Ruins,Pelling,sikkim_pelling_rabdentse_ruins.jpg
sikkim,Pemayangtse Monastery,Pelling,sikkim_pelling_pemayangtse_monastery.jpg
sikkim,Yuksom,Pelling,sikkim_pelling_yuksom.jpg
odisha,Satpada Dolphin Sanctuary,Puri,odisha_puri_satpada_dolphin_sanctuary.jpg
odisha,Swargadwar Market,Puri,odisha_puri_swargadwar_market.jpg
odisha,Narendra Sarovar,Puri,odisha_puri_narendra_sarovar.jpg
odisha,Balighai Beach,Puri,odisha_puri_balighai_beach.jpg
odisha,Sri Jagannath Temple,Puri,odisha_puri_sri_jagannath_temple.jpg
odisha,Puri Beach,Puri,odisha_puri_puri_beach.jpg
madhya-pradesh,Mahakaleshwar Temple,Ujjain,madhya-pradesh_ujjain_mahakaleshwar_temple.jpg
odisha,Loknath Temple,Puri,odisha_puri_loknath_temple.jpg
odisha,Markandeswar Temple,Puri,odisha_puri_markandeswar_temple.jpg
odisha,Konark Temple,Puri,odisha_puri_konark_temple.jpg
odisha,Gundicha Temple,Puri,odisha_puri_gundicha_temple.jpg
odisha,Alarnatha Temple,Puri,odisha_puri_alarnatha_temple.jpg
odisha,Atharnala Bridge,Puri,odisha_puri_atharnala_bridge.jpg
odisha,Balukhand Konark Sanctuary,Puri,odisha_puri_balukhand_konark_sanctuary.jpg
odisha,Chaurasi,Puri,odisha_puri_chaurasi.jpg
odisha,Chilika Wildlife Sanctuary,Puri,odisha_puri_chilika_wildlife_sanctuary.jpg
kerala,Periyar National Park,Munnar,kerala_munnar_periyar_national_park.jpg
mizoram,Phawngpui National Park,Serchhip,mizoram_serchhip_phawngpui_national_park.jpg
jammu-and-kashmir,Dal Lake,Srinagar,jammu-and-kashmir_srinagar_dal_lake.jpg
jammu-and-kashmir,Yusmarg,Srinagar,jammu-and-kashmir_srinagar_yusmarg.jpg
jammu-and-kashmir,Mandi,Srinagar,jammu-and-kashmir_srinagar_mandi.jpg
mizoram,Thorangtland Wildlife Sanctuary,Lunglei,mizoram_lunglei_thorangtland_wildlife_sanctuary.jpg
madhya-pradesh,Manuabhan Tekri,Bhopal,madhya-pradesh_bhopal_manuabhan_tekri.jpg
maharashtra,Mahalaxmi Temple,Mumbai,maharashtra_mumbai_mahalaxmi_temple.jpg
jammu-and-kashmir,Wular Lake,Srinagar,jammu-and-kashmir_srinagar_wular_lake.jpg
jammu-and-kashmir,Nishat Bagh,Srinagar,jammu-and-kashmir_srinagar_nishat_bagh.jpg
jammu-and-kashmir,Nagin Lake,Srinagar,jammu-and-kashmir_srinagar_nagin_lake.jpg
jammu-and-kashmir,Sri Pratap Singh Museum,Srinagar,jammu-and-kashmir_srinagar_sri_pratap_singh_museum.jpg
jammu-and-kashmir,Shankaracharya Temple,Srinagar,jammu-and-kashmir_srinagar_shankaracharya_temple.jpg
madhya-pradesh,Lakshmana Temple,Khajuraho,madhya-pradesh_khajuraho_lakshmana_temple.jpg
jammu-and-kashmir,Shah-I-Hamadan Mosque,Srinagar,shah-hi-hamadan-mosque-jammu.jpg
jammu-and-kashmir,Salim Ali National Park,Srinagar,jammu-and-kashmir_srinagar_salim_ali_national_park.jpg
madhya-pradesh,Raja Ram Mandir,Orchha,madhya-pradesh_orchha_raja_ram_mandir.jpg
jammu-and-kashmir,Pari Mahal,Srinagar,jammu-and-kashmir_srinagar_pari_mahal.jpg
jammu-and-kashmir,Kheer Bhawani Temple,Srinagar,jammu-and-kashmir_srinagar_kheer_bhawani_temple.jpg
jammu-and-kashmir,Hazratbal Mosque,Srinagar,jammu-and-kashmir_srinagar_hazratbal_mosque.jpg
jammu-and-kashmir,Dachigam National Park,Srinagar,jammu-and-kashmir_srinagar_dachigam_national_park.jpg
maharashtra,Hanging Gardens,Mumbai,maharashtra_mumbai_hanging_gardens.jpg
madhya-pradesh,Vedshala,Ujjain,madhya-pradesh_ujjain_vedshala.jpg
jammu-and-kashmir,Batote,Patnitop,jammu-and-kashmir_patnitop_batote.jpg
jammu-and-kashmir,Tulip Garden,Patnitop,jammu-and-kashmir_patnitop_tulip_garden.jpg
jammu-and-kashmir,Sanasar,Patnitop,jammu-and-kashmir_patnitop_sanasar.jpg
jammu-and-kashmir,Nathatop,Patnitop,jammu-and-kashmir_patnitop_nathatop.jpg
jammu-and-kashmir,Kud Park,Patnitop,jammu-and-kashmir_patnitop_kud_park.jpg
jammu-and-kashmir,Syama Prasad Mookerjee Tunnel,Patnitop,jammu-and-kashmir_patnitop_syama_prasad_mookerjee_tunnel.jpg
jammu-and-kashmir,Ramnagar Wildlife Sanctuary,Patnitop,jammu-and-kashmir_patnitop_ramnagar_wildlife_sanctuary.jpg
jammu-and-kashmir,Naag Mandir,Patnitop,jammu-and-kashmir_patnitop_naag_mandir.jpg
jammu-and-kashmir,Billo Ki Powri,Patnitop,jammu-and-kashmir_patnitop_billo_ki_powri.jpg
sikkim,Namgyal Institute of Tibetology,Gangtok,sikkim_gangtok_namgyal_institute_of_tibetology.jpg
sikkim,Nathu la Pass,Gangtok,sikkim_gangtok_nathu_la_pass.jpg
sikkim,Tashi View Point,Gangtok,sikkim_gangtok_tashi_view_point.jpg
bihar,Khuda Bakhsh Oriental Public Library,Patna,bihar_patna_khuda_bakhsh_oriental_public_library.jpg
bihar,Gandhi Smarak Sangrahalaya,Patna,bihar_patna_gandhi_smarak_sangrahalaya.jpg
bihar,Takht Sri Harmandir Sahib / Patna Sahib,Patna,bihar_patna_takht_sri_harmandir_sahib__patna_sahib.jpg
uttarakhand,Rajaji National Park,Dehradun,uttarakhand_dehradun_rajaji_national_park.jpg
bihar,Kamaldah Jain Temple,Patna,bihar_patna_kamaldah_jain_temple.jpg
rajasthan,Garh Ganesh Temple,Jaipur,rajasthan_jaipur_garh_ganesh_temple.jpg
maharashtra,Krishnabai Temple,Mahabaleshwar,maharashtra_mahabaleshwar_krishnabai_temple.jpg
lakshadweep,Ujra Mosque,Kavaratti,lakshadweep_kavaratti_ujra_mosque.jpg
rajasthan,Tijara Jain Temple,Alwar,rajasthan_alwar_tijara_jain_temple.jpg
rajasthan,Naraini Mata Temple,Alwar,rajasthan_alwar_naraini_mata_temple.jpg
rajasthan,Alwar City Palace,Alwar,rajasthan_alwar_alwar_city_palace.jpg
rajasthan,Neelkanth Temple,Alwar,rajasthan_alwar_neelkanth_temple.jpg
karnataka,Humnabad,Bidar,karnataka_bidar_humnabad.jpg
karnataka,Rangeen Mahal,Bidar,karnataka_bidar_rangeen_mahal.jpg
nagaland,Diezephe Craft Village,Dimapur,nagaland_dimapur_diezephe_craft_village.jpg
tripura,Ujjayanta Palace,Agartala,tripura_agartala_ujjayanta_palace.jpg
goa,Sri Mahadev Temple,Goa,goa_goa_sri_mahadev_temple.jpg
goa,Goa Chitra Museum,Goa,goa_goa_goa_chitra_museum.jpg
goa,Shri Saptakoteshwar Temple,Goa,goa_goa_shri_saptakoteshwar_temple.jpg
rajasthan,Chittorgarh Fort,Chittorgarh,rajasthan_chittorgarh_chittorgarh_fort.jpg
rajasthan,Fateh Prakash Palace Museum,Chittorgarh,rajasthan_chittorgarh_fateh_prakash_palace_museum.jpg
uttarakhand,Bhimgoda Tank,Haridwar,uttarakhand_haridwar_bhimgoda_tank.jpg
madhya-pradesh,Brahma Temple,Khajuraho,madhya-pradesh_khajuraho_brahma_temple.jpg
uttarakhand,Nandikund,Chamoli,uttarakhand_chamoli_nandikund.jpg
uttarakhand,Kalpeshwar temple,Chamoli,uttarakhand_chamoli_kalpeshwar_temple.jpg
uttarakhand,Gita Bhawan,Rishikesh,uttarakhand_rishikesh_gita_bhawan.jpg
madhya-pradesh,Raneh Falls,Khajuraho,madhya-pradesh_khajuraho_raneh_falls.jpg
uttarakhand,Gopinath Temple,Chamoli,uttarakhand_chamoli_gopinath_temple.jpg
uttarakhand,Orchid Centre,Chamoli,uttarakhand_chamoli_orchid_centre.jpg
uttarakhand,Vishnuprayag,Chamoli,uttarakhand_chamoli_vishnuprayag.jpg
haryana,Begum Samru Palace,Gurugram,haryana_gurugram_begum_samru_palace.jpg
uttarakhand,Someshwar Mahadev Temple,Kausani,uttarakhand_kausani_someshwar_mahadev_temple.jpg
haryana,Neverenuf Garden Railway,Gurugram,haryana_gurugram_neverenuf_garden_railway.jpg
haryana,Heritage Transport Museum,Gurugram,haryana_gurugram_heritage_transport_museum.jpg
gujarat,Mandvi Beach,Kutch,gujarat_kutch_mandvi_beach.jpg
gujarat,Aina Mahal,Kutch,gujarat_kutch_aina_mahal.jpg
lakshadweep,Minicoy,Kavaratti,lakshadweep_kavaratti_minicoy.jpg
gujarat,72 Jinalaya,Kutch,gujarat_kutch_72_jinalaya.jpg
lakshadweep,Kalpeni,Kavaratti,lakshadweep_kavaratti_kalpeni.jpg
uttarakhand,Kempty Falls,Mussoorie,uttarakhand_mussoorie_kempty_falls.jpg
uttarakhand,Benog Wildlife Sanctuary,Mussoorie,uttarakhand_mussoorie_benog_wildlife_sanctuary.jpg
uttarakhand,Lal Tibba,Mussoorie,uttarakhand_mussoorie_lal_tibba.jpg
gujarat,Sardar Vallabhbhai Patel Museum & Planetarium,Surat,gujarat_surat_sardar_vallabhbhai_patel_museum_and_planetarium.jpg
uttarakhand,Bhim Pakora,Lansdowne,uttarakhand_lansdowne_bhim_pakora.jpg
assam,Umananda Temple,Guwahati,assam_guwahati_umananda_temple.jpg
uttarakhand,St. John’s Church,Lansdowne,uttarakhand_lansdowne_st._johns_church.jpg
lakshadweep,Kavaratti Lighthouse,Kavaratti,lakshadweep_kavaratti_kavaratti_lighthouse.jpg
uttarakhand,Kaleshwar Mahadev Temple,Lansdowne,uttarakhand_lansdowne_kaleshwar_mahadev_temple.jpg
assam,Chandubi Lake,Guwahati,assam_guwahati_chandubi_lake.jpg
assam,Guwahati War Cemetery,Guwahati,assam_guwahati_guwahati_war_cemetery.jpg
andaman-and-nicobar-islands,Chidiya Tapu,Sri Vijaya Puram,andaman-and-nicobar-islands_sri_vijaya_puram_chidiya_tapu.jpg
punjab,Gurdwara Chhevin Padshahi,Jalandhar,punjab_jalandhar_gurdwara_chhevin_padshahi.jpg
assam,Assam State Museum,Guwahati,assam_guwahati_assam_state_museum.jpg
punjab,Nurmahal,Jalandhar,punjab_jalandhar_nurmahal.jpg
rajasthan,Damoh Waterfalls,Dholpur,rajasthan_dholpur_damoh_waterfalls.jpg
rajasthan,Dholpur City Palace,Dholpur,rajasthan_dholpur_dholpur_city_palace.jpg
rajasthan,Nihal Tower,Dholpur,rajasthan_dholpur_nihal_tower.jpg
haryana,Mosque and Sarai of Ala Vardi Khan,Gurugram,haryana_gurugram_mosque_and_sarai_of_ala_vardi_khan.jpg
gujarat,Sardar Vallabhbhai Patel Museum,Ahmedabad,gujarat_ahmedabad_sardar_vallabhbhai_patel_museum.jpg
maharashtra,Magen David Synagogue,Mumbai,maharashtra_mumbai_magen_david_synagogue.jpg
uttarakhand,Nanda Devi National Park,Chamoli,uttarakhand_chamoli_nanda_devi_national_park.jpg
uttarakhand,Bheem Pul,Badrinath,uttarakhand_badrinath_bheem_pul.jpg
uttarakhand,Charan Paduka,Badrinath,uttarakhand_badrinath_charan_paduka.jpg
uttarakhand,Shankaracharya Math,Badrinath,uttarakhand_badrinath_shankaracharya_math.jpg
uttarakhand,Vyas Gufa and Ganesh Gufa,Badrinath,uttarakhand_badrinath_vyas_gufa_and_ganesh_gufa.jpg
uttarakhand,Brahma Kapal,Badrinath,uttarakhand_badrinath_brahma_kapal.jpg
uttarakhand,Auli,Badrinath,uttarakhand_badrinath_auli.jpg
uttarakhand,Badrinath Temple,Badrinath,uttarakhand_badrinath_badrinath_temple.jpg
uttarakhand,Hemkund Sahib,Badrinath,uttarakhand_badrinath_hemkund_sahib.jpg
uttarakhand,Mana Village,Badrinath,uttarakhand_badrinath_mana_village.jpg
uttarakhand,Mata Murti Temple,Badrinath,uttarakhand_badrinath_mata_murti_temple.jpg
uttarakhand,Binsar Wildlife Sanctuary,Almora,uttarakhand_almora_binsar_wildlife_sanctuary.jpg
uttarakhand,Kasar Devi Temple,Almora,uttarakhand_almora_kasar_devi_temple.jpg
uttarakhand,Mindrolling Monastery,Dehradun,uttarakhand_dehradun_mindrolling_monastery.jpg
uttarakhand,Clock Tower,Dehradun,uttarakhand_dehradun_clock_tower.jpg
uttarakhand,Regional Science Centre,Dehradun,uttarakhand_dehradun_regional_science_centre.jpg
uttarakhand,Swami Vivekananda Park,Haridwar,uttarakhand_haridwar_swami_vivekananda_park.jpg
uttarakhand,Mansa Devi Temple,Haridwar,uttarakhand_haridwar_mansa_devi_temple.jpg
uttarakhand,Chandi Devi Temple,Haridwar,uttarakhand_haridwar_chandi_devi_temple.jpg
uttarakhand,Khalanga War Memorial,Dehradun,uttarakhand_dehradun_khalanga_war_memorial.jpg
uttarakhand,Daksh Mahadev Temple and Sati Kund,Haridwar,uttarakhand_haridwar_daksh_mahadev_temple_and_sati_kund.jpg
uttarakhand,Asan Barrage,Dehradun,uttarakhand_dehradun_asan_barrage.jpg
uttarakhand,Saptrishi Ashram,Haridwar,uttarakhand_haridwar_saptrishi_ashram.jpg
uttarakhand,Birla Ghat,Haridwar,uttarakhand_haridwar_birla_ghat.jpg
uttarakhand,Ganga Ghat,Haridwar,uttarakhand_haridwar_ganga_ghat.jpg
uttarakhand,Chandi Ghat,Haridwar,uttarakhand_haridwar_chandi_ghat.jpg
uttarakhand,Jageshwar Dham,Almora,uttarakhand_almora_jageshwar_dham.jpg
uttarakhand,Nanda Devi Temple,Almora,uttarakhand_almora_nanda_devi_temple.jpg
punjab,Shiva Temple,Jalandhar,punjab_jalandhar_shiva_temple.jpg
maharashtra,Igatpuri Waterfall,Igatpuri,maharashtra_igatpuri_igatpuri_waterfall.jpg
uttarakhand,Trayambakeshwar Temple,Rishikesh,uttarakhand_rishikesh_trayambakeshwar_temple.jpg
uttarakhand,Bharat Mandir,Rishikesh,uttarakhand_rishikesh_bharat_mandir.jpg
maharashtra,Camel Valley,Igatpuri,maharashtra_igatpuri_camel_valley.jpg
uttar-pradesh,Kabir Chaura Math,Varanasi,uttar-pradesh_varanasi_kabir_chaura_math.jpg
gujarat,Narayan Sarovar Wildlife Sanctuary,Kutch,gujarat_kutch_narayan_sarovar_wildlife_sanctuary.jpg
gujarat,Dholavira,Kutch,gujarat_kutch_dholavira.jpg
gujarat,Narayan Sarovar,Kutch,gujarat_kutch_narayan_sarovar.jpg
